station,day,max_temp_f,min_temp_f,min_rh,avg_rh,max_rh
TJIG,8/8/2022,87.8,82.4,66.35352,72.67691,79.039246
TJIG,8/9/2022,87.8,82.4,66.35352,75.001816,79.039246
TJIG,8/10/2022,87.8,82.4,66.35352,72.2082,74.60542
TJIG,8/11/2022,87.8,82.4,66.35352,75.91972,79.039246
TJIG,8/12/2022,87.8,80.6,66.15182,73.54863,78.76171
TJIG,8/13/2022,86,80.6,66.15182,74.021355,78.76171
TJIG,8/14/2022,86,80.6,74.44338,79.7969,83.88154
TJIG,8/15/2022,84.2,80.6,74.44338,83.5938,88.98136
TJIG,8/16/2022,86,80.6,74.114944,80.20859,83.88154
TJIG,8/17/2022,86,78.8,74.44338,82.142075,88.74824
TJIG,8/18/2022,87.8,77,66.35352,83.12914,94.22723
TJIG,8/19/2022,87.8,78.8,66.35352,81.06836,94.22723
TJIG,8/20/2022,87.8,78.8,70.26737,80.38573,88.90445
TJIG,8/21/2022,87.8,77,74.2799,82.0192,88.668915
TJIG,8/22/2022,87.8,75.2,65.94849,83.87824,94.14301
TJIG,8/23/2022,87.8,77,62.249004,80.43877,88.826744
TJIG,8/24/2022,87.8,78.8,62.467205,74.35907,83.55026
TJIG,8/25/2022,84.2,78.8,74.44338,84.19506,88.826744
TJIG,8/26/2022,87.8,78.8,70.26737,81.194115,88.90445
TJIG,8/27/2022,87.8,78.8,66.35352,76.24009,83.66177
TJIG,8/28/2022,87.8,78.8,66.35352,80.43531,88.826744
TJIG,8/29/2022,87.8,78.8,66.35352,80.78286,88.74824
TJIG,8/30/2022,87.8,80.6,70.44994,85.01999,94.26866
TJIG,8/31/2022,87.8,80.6,66.35352,76.75208,83.66177
TJIG,9/1/2022,87.8,78.8,66.35352,78.35989,88.74824
TJIG,9/2/2022,87.8,78.8,66.15182,79.263,94.22723
TJIG,9/3/2022,87.8,82.4,70.44994,79.43659,83.88154
TJIG,9/4/2022,86,78.8,79.17608,90.114365,94.309654
TJIG,9/5/2022,86,78.8,70.26737,82.140594,88.826744
TJIG,9/6/2022,86,77,70.26737,81.796715,94.22723
TJIG,9/7/2022,87.8,75.2,58.781776,81.262856,94.14301
TJIG,9/8/2022,87.8,78.8,66.35352,80.2266,88.826744
TJIG,9/9/2022,87.8,78.8,66.35352,80.33255,94.22723
TJIG,9/10/2022,86,78.8,62.02914,82.33361,94.22723
TJIG,9/11/2022,87.8,78.8,66.35352,79.88924,94.22723
TJIG,9/12/2022,86,80.6,65.94849,76.89946,83.66177
TJIG,9/13/2022,87.8,78.8,66.15182,77.71648,88.74824
TJIG,9/14/2022,87.8,80.6,62.467205,73.56928,83.66177
TJIG,9/15/2022,87.8,84.2,66.15182,71.20135,79.039246
TJIG,9/16/2022,86,80.6,70.083244,79.736435,88.826744
TJIG,9/17/2022,86,77,66.15182,74.228584,94.18534
TJIG,9/18/2022,78.8,75.2,78.62098,85.97997,100
TJIG,9/19/2022,80.6,77,83.55026,86.63217,94.18534
TJIG,9/20/2022,87.8,78.8,62.467205,77.99155,88.74824
TJIG,9/21/2022,89.6,78.8,59.012367,74.534294,88.74824
TJIG,9/22/2022,89.6,80.6,55.530766,71.89444,83.66177
TJIG,9/23/2022,89.6,78.8,58.781776,73.0786,83.66177
TJIG,9/24/2022,87.8,80.6,66.15182,74.02762,78.90113
TJIG,9/25/2022,86,78.8,66.15182,75.740944,83.55026
TJIG,9/26/2022,86,80.6,66.15182,74.38619,78.90113
TJIG,9/27/2022,86,78.8,65.94849,74.586494,78.90113
TJIG,9/28/2022,86,78.8,62.02914,75.76847,83.55026
TJIG,9/29/2022,84.2,77,69.897545,81.54806,88.668915
TJIG,9/30/2022,86,77,62.02914,76.17217,83.437645
TJIG,10/1/2022,87.8,78.8,62.467205,78.9287,88.74824
TJIG,10/2/2022,91.4,77,55.77155,76.61515,88.826744
TJIG,10/3/2022,86,80.6,70.083244,80.46917,88.826744
TJIG,10/4/2022,86,78.8,70.26737,77.83424,83.66177
TJIG,10/5/2022,87.8,78.8,62.467205,77.516945,88.74824
TJIG,10/6/2022,86,80.6,62.249004,74.727806,83.66177
TJIG,10/7/2022,86,77,74.114944,81.432076,88.74824
TJIG,10/8/2022,87.8,78.8,66.35352,78.85237,88.74824
TJIG,10/9/2022,86,75.2,70.26737,80.07148,88.588776
TJIG,10/10/2022,87.8,75.2,66.35352,80.26176,88.588776
TJIG,10/11/2022,87.8,78.8,70.26737,79.03099,88.74824
TJIG,10/12/2022,87.8,80.6,66.35352,76.92494,83.66177
TJIG,10/13/2022,87.8,77,66.15182,79.44676,88.668915
TJIG,10/14/2022,87.8,80.6,66.35352,74.64505,78.76171
TJIG,10/15/2022,86,78.8,70.26737,77.38202,83.55026
TJIG,10/16/2022,87.8,77,66.35352,80.16702,88.74824
TJIG,10/17/2022,86,78.8,69.897545,78.44671,83.66177
TJIG,10/18/2022,91.4,78.8,52.481148,71.91243,83.55026
TJIG,10/19/2022,87.8,80.6,62.467205,72.82043,78.76171
TJIG,10/20/2022,87.8,78.8,70.26737,77.363396,83.66177
TJIG,10/21/2022,87.8,78.8,65.94849,75.98053,83.66177
TJIG,10/22/2022,86,78.8,70.083244,79.73849,88.74824
TJIG,10/23/2022,86,77,70.26737,82.62498,94.18534
TJIG,10/24/2022,93.2,78.8,56.010715,76.37923,83.55026
TJIG,10/25/2022,87.8,80.6,66.15182,78.89224,83.88154
TJIG,10/26/2022,80.6,75.2,83.55026,93.59821,100
TJIG,10/27/2022,80.6,73.4,83.66177,90.05701,100
TJIG,10/28/2022,86,75.2,70.083244,84.86887,100
TJIG,10/29/2022,84.2,82.4,74.44338,,78.90113
TJIG,10/30/2022,86,77,70.26737,83.40403,94.18534
TJIG,10/31/2022,84.2,75.2,69.897545,82.80368,94.14301
TJIG,11/1/2022,86,78.8,70.26737,84.7208,94.22723
TJIG,11/2/2022,86,78.8,74.44338,80.185875,88.74824
TJIG,11/3/2022,86,77,70.26737,82.811584,94.18534
TJIG,11/4/2022,84.2,78.8,65.94849,77.76471,83.55026
TJIG,11/5/2022,78.8,73.4,83.437645,88.80675,100
TJIG,11/6/2022,89.6,75.2,55.530766,76.28822,88.588776
TJIG,11/7/2022,87.8,77,58.781776,79.77876,88.668915
TJIG,11/8/2022,89.6,77,59.012367,78.71989,88.668915
TJIG,11/9/2022,89.6,78.8,59.012367,73.314316,83.55026
TJIG,11/10/2022,86,78.8,70.083244,77.460014,83.55026
TJIG,11/11/2022,84.2,77,74.2799,79.78072,83.66177
TJIG,11/12/2022,86,77,70.083244,79.87474,88.668915
TJIG,11/13/2022,84.2,75.2,70.083244,83.04979,94.14301
TJIG,11/14/2022,86,77,70.083244,81.04451,88.668915
TJIG,11/15/2022,87.8,75.2,62.467205,82.55302,94.14301
TJIG,11/16/2022,84.2,78.8,65.94849,74.03671,78.62098
TJIG,11/17/2022,84.2,75.2,70.083244,81.82184,94.14301
TJIG,11/18/2022,84.2,78.8,70.083244,75.69931,78.90113
TJIG,11/19/2022,84.2,77,69.897545,78.880936,88.668915
TJIG,11/20/2022,84.2,75.2,70.083244,82.264114,94.14301
TJIG,11/21/2022,84.2,75.2,70.083244,80.06788,88.74824
TJIG,11/22/2022,84.2,78.8,65.94849,75.91542,83.55026
TJIG,11/23/2022,84.2,75.2,70.083244,83.21634,94.14301
TJIG,11/24/2022,84.2,75.2,70.083244,82.23639,94.14301
TJIG,11/25/2022,84.2,75.2,70.083244,83.490974,94.14301
TJIG,11/26/2022,84.2,75.2,70.083244,82.18061,94.14301
TJIG,11/27/2022,84.2,73.4,65.94849,78.6149,88.588776
TJIG,11/28/2022,84.2,77,65.94849,75.36138,83.437645
TJIG,11/29/2022,84.2,78.8,65.94849,75.20523,83.55026
TJIG,11/30/2022,84.2,75.2,62.02914,76.74745,88.588776
TJIG,12/1/2022,84.2,78.8,62.02914,72.46575,78.62098
TJIG,12/2/2022,84.2,78.8,62.02914,72.69769,78.62098
TJIG,12/3/2022,82.4,75.2,58.07999,71.69482,83.32391
TJIG,12/4/2022,82.4,75.2,61.58435,69.996864,78.335495
TJIG,12/5/2022,82.4,78.8,65.74351,73.4976,78.62098
TJIG,12/6/2022,82.4,78.8,58.07999,69.19788,78.62098
TJIG,12/7/2022,82.4,78.8,57.842686,63.22239,65.536865
TJIG,12/8/2022,80.6,75.2,50.953636,66.09968,73.9485
TJIG,12/9/2022,82.4,73.4,54.551235,74.63095,88.507805
TJIG,12/10/2022,80.6,71.6,61.58435,74.45484,83.09303
TJIG,12/11/2022,82.4,73.4,65.536865,76.791275,88.507805
TJIG,12/12/2022,80.6,71.6,57.842686,75.11908,94.05696
TJIG,12/13/2022,80.6,71.6,61.3594,73.05541,83.09303
TJIG,12/14/2022,82.4,71.6,58.07999,71.82819,83.09303
TJIG,12/15/2022,82.4,73.4,65.74351,76.13404,83.209045
TJIG,12/16/2022,82.4,75.2,74.114944,83.425186,94.14301
TJIG,12/17/2022,78.8,73.4,83.55026,89.5777,94.14301
TJIG,12/18/2022,82.4,73.4,65.74351,78.8888,94.10022
TJIG,12/19/2022,82.4,73.4,61.807594,76.850876,88.507805
TJIG,12/20/2022,82.4,75.2,69.897545,79.46614,88.588776
TJIG,12/21/2022,82.4,73.4,69.71026,82.38683,94.10022
TJIG,12/22/2022,82.4,73.4,69.897545,78.2591,88.507805
TJIG,12/23/2022,84.2,75.2,62.02914,74.27473,83.32391
TJIG,12/24/2022,82.4,73.4,65.74351,79.042076,88.588776
TJIG,12/25/2022,82.4,73.4,61.807594,76.76697,88.507805
TJIG,12/26/2022,80.6,75.2,69.71026,80.498604,94.14301
TJIG,12/27/2022,86,75.2,58.549522,77.26592,88.588776
TJIG,12/28/2022,82.4,75.2,65.536865,77.4442,88.588776
TJIG,12/29/2022,82.4,75.2,69.71026,77.24482,83.32391
TJIG,12/30/2022,82.4,75.2,69.897545,81.31257,88.588776
TJIG,12/31/2022,82.4,73.4,65.74351,78.0244,88.507805
TJIG,1/1/2023,82.4,73.4,69.897545,82.833176,94.10022
TJIG,1/2/2023,82.4,73.4,69.71026,82.211174,94.10022
TJIG,1/3/2023,82.4,75.2,65.74351,75.43018,83.32391
TJIG,1/4/2023,78.8,71.6,78.62098,89.82929,94.10022
TJIG,1/5/2023,80.6,75.2,69.71026,82.13554,88.588776
TJIG,1/6/2023,82.4,73.4,65.74351,79.741035,94.10022
TJIG,1/7/2023,80.6,73.4,74.114944,85.80699,94.14301
TJIG,1/8/2023,82.4,71.6,69.71026,85.483536,94.05696
TJIG,1/9/2023,82.4,73.4,65.536865,79.02945,88.507805
TJIG,1/10/2023,82.4,73.4,65.74351,80.586815,88.507805
TJIG,1/11/2023,82.4,71.6,65.74351,82.36636,94.05696
TJIG,1/12/2023,82.4,73.4,69.897545,82.09916,94.10022
TJIG,1/13/2023,82.4,73.4,65.74351,77.29883,88.507805
TJIG,1/14/2023,86,73.4,48.581966,74.060974,88.507805
TJIG,1/15/2023,82.4,69.8,65.74351,78.0898,100
TJIG,1/16/2023,77,69.8,61.13273,77.49072,94.01323
TJIG,1/17/2023,80.6,77,54.30221,63.173054,65.32855
TJIG,1/18/2023,80.6,71.6,50.953636,68.538506,83.09303
TJIG,1/19/2023,82.4,73.4,65.74351,78.147095,88.507805
TJIG,1/20/2023,82.4,73.4,61.58435,73.97086,83.209045
TJIG,1/21/2023,82.4,71.6,61.807594,75.06674,83.09303
TJIG,1/22/2023,82.4,71.6,65.536865,75.29674,83.32391
TJIG,1/23/2023,82.4,73.4,61.807594,68.41641,73.44011
TJIG,1/24/2023,82.4,73.4,65.536865,78.9521,94.10022
TJIG,1/25/2023,82.4,71.6,65.32855,75.19721,83.55026
TJIG,1/26/2023,82.4,78.8,57.842686,63.57517,69.52137
TJIG,1/27/2023,80.6,73.4,65.32855,82.16776,94.10022
TJIG,1/28/2023,80.6,73.4,57.842686,70.74135,88.507805
TJIG,1/29/2023,82.4,77,61.58435,71.908806,78.62098
TJIG,1/30/2023,80.6,77,65.32855,68.185745,69.71026
TJIG,1/31/2023,80.6,77,61.58435,66.240395,69.52137
TJIG,2/1/2023,80.6,71.6,61.58435,77.72933,94.05696
TJIG,2/2/2023,82.4,78.8,65.74351,71.5055,73.9485
TJIG,2/3/2023,82.4,73.4,61.807594,76.82149,88.507805
TJIG,2/4/2023,80.6,73.4,69.71026,80.349075,88.588776
TJIG,2/5/2023,80.6,75.2,65.536865,76.745705,83.32391
TJIG,2/6/2023,82.4,73.4,61.807594,76.83573,88.507805
TJIG,2/7/2023,82.4,75.2,69.71026,78.23202,83.32391
TJIG,2/8/2023,82.4,73.4,65.74351,83.17373,94.10022
TJIG,2/9/2023,82.4,75.2,65.74351,74.04304,83.32391
TJIG,2/10/2023,82.4,75.2,65.74351,73.340515,78.335495
TJIG,2/11/2023,80.6,73.4,65.536865,73.53415,78.62098
TJIG,2/12/2023,82.4,75.2,61.58435,68.89292,73.6111
TJIG,2/13/2023,82.4,73.4,58.07999,76.197685,88.507805
TJIG,2/14/2023,80.6,73.4,69.71026,81.06359,88.588776
TJIG,2/15/2023,80.6,71.6,69.71026,79.74853,88.42599
TJIG,2/16/2023,82.4,75.2,69.897545,78.13095,83.437645
TJIG,2/17/2023,80.6,77,57.842686,66.67336,78.47891
TJIG,2/18/2023,80.6,73.4,57.842686,69.97999,78.19072
TJIG,2/19/2023,82.4,75.2,54.30221,64.90449,78.335495
TJIG,2/20/2023,80.6,73.4,57.842686,70.94634,78.47891
TJIG,2/21/2023,82.4,69.8,54.551235,72.37013,83.09303
TJIG,2/22/2023,80.6,75.2,61.58435,70.22153,78.335495
TJIG,2/23/2023,80.6,75.2,69.71026,74.62666,83.32391
TJIG,2/24/2023,80.6,75.2,61.58435,68.44376,73.9485
TJIG,2/25/2023,80.6,75.2,65.32855,71.20091,78.335495
TJIG,2/26/2023,80.6,71.6,57.842686,72.15562,83.09303
TJIG,2/27/2023,80.6,71.6,57.842686,71.59802,83.09303
TJIG,2/28/2023,80.6,69.8,54.30221,70.41221,82.97585
TJIG,3/1/2023,80.6,71.6,57.842686,71.33999,83.09303
TJIG,3/2/2023,80.6,73.4,61.58435,74.46869,83.209045
TJIG,3/3/2023,82.4,73.4,65.74351,73.97033,78.62098
TJIG,3/4/2023,82.4,73.4,65.536865,73.74235,78.19072
TJIG,3/5/2023,80.6,73.4,69.71026,78.90835,88.507805
TJIG,3/6/2023,80.6,69.8,69.71026,79.644585,88.34331
TJIG,3/7/2023,82.4,73.4,61.58435,70.7819,78.19072
TJIG,3/8/2023,80.6,71.6,61.58435,73.67261,83.09303
TJIG,3/9/2023,82.4,71.6,65.32855,75.112076,83.09303
TJIG,3/10/2023,80.6,73.4,54.30221,62.656452,73.44011
TJIG,3/11/2023,80.6,73.4,61.3594,68.42868,73.44011
TJIG,3/12/2023,80.6,71.6,57.842686,69.09847,78.04456
TJIG,3/13/2023,82.4,71.6,61.807594,72.28572,78.62098
TJIG,3/14/2023,82.4,73.4,69.897545,80.73217,88.507805
TJIG,3/15/2023,80.6,73.4,61.58435,81.852745,94.10022
TJIG,3/16/2023,82.4,73.4,58.07999,77.080956,88.507805
TJIG,3/17/2023,78.8,75.2,61.3594,68.53952,73.6111
TJIG,3/18/2023,80.6,75.2,47.788013,54.018425,65.32855
TJIG,3/19/2023,82.4,75.2,61.58435,70.50471,78.62098
TJIG,3/20/2023,82.4,75.2,69.71026,76.99331,83.55026
TJIG,3/21/2023,82.4,75.2,69.71026,75.48512,83.32391
TJIG,3/22/2023,82.4,75.2,65.74351,75.549835,83.32391
TJIG,3/23/2023,80.6,77,54.30221,63.130394,69.330864
TJIG,3/24/2023,82.4,75.2,61.58435,72.58829,83.32391
TJIG,3/25/2023,82.4,73.4,61.58435,75.78996,88.507805
TJIG,3/26/2023,82.4,75.2,65.32855,69.01006,73.6111
TJIG,3/27/2023,80.6,73.4,65.32855,74.21647,94.10022
TJIG,3/28/2023,82.4,75.2,61.58435,70.73659,74.114944
TJIG,3/29/2023,80.6,73.4,69.71026,81.101616,88.588776
TJIG,3/30/2023,82.4,73.4,61.58435,81.13233,94.10022
TJIG,3/31/2023,82.4,75.2,61.58435,71.68205,83.32391
TJIG,4/1/2023,82.4,78.8,58.07999,68.5241,73.9485
TJIG,4/2/2023,82.4,77,65.74351,76.376396,83.437645
TJIG,4/3/2023,82.4,75.2,58.07999,72.5879,83.32391
TJIG,4/4/2023,82.4,77,65.74351,74.37013,78.76171
TJIG,4/5/2023,80.6,75.2,69.71026,79.16298,83.437645
TJIG,4/6/2023,80.6,73.4,65.32855,69.96413,78.19072
TJIG,4/7/2023,80.6,71.6,73.9485,81.090164,88.588776
TJIG,4/8/2023,78.8,69.8,78.62098,89.195496,94.05696
TJIG,4/9/2023,84.2,73.4,58.315598,76.95882,88.507805
TJIG,4/10/2023,82.4,75.2,69.71026,81.44589,88.588776
TJIG,4/11/2023,84.2,75.2,54.798595,78.7262,88.588776
TJIG,4/12/2023,82.4,75.2,65.74351,75.738174,83.32391
TJIG,4/13/2023,82.4,77,69.897545,77.63523,83.437645
TJIG,4/14/2023,82.4,75.2,65.74351,76.3815,83.32391
TJIG,4/15/2023,82.4,75.2,69.897545,79.76139,88.588776
TJIG,4/16/2023,82.4,75.2,69.897545,80.0761,88.588776
TJIG,4/17/2023,82.4,73.4,61.58435,79.001854,88.507805
TJIG,4/18/2023,82.4,75.2,65.74351,76.67259,83.55026
TJIG,4/19/2023,84.2,75.2,61.807594,73.53786,83.32391
TJIG,4/20/2023,82.4,78.8,65.74351,70.26584,73.9485
TJIG,4/21/2023,82.4,73.4,65.74351,77.55129,83.32391
TJIG,4/22/2023,82.4,75.2,58.07999,76.62183,94.14301
TJIG,4/23/2023,82.4,75.2,74.114944,81.93284,94.14301
TJIG,4/24/2023,82.4,73.4,65.74351,77.51952,88.507805
TJIG,4/25/2023,82.4,75.2,65.536865,73.21705,83.32391
TJIG,4/26/2023,82.4,75.2,69.71026,76.27856,88.668915
TJIG,4/27/2023,82.4,75.2,69.897545,84.0415,94.14301
TJIG,4/28/2023,84.2,75.2,70.083244,77.96465,94.14301
TJIG,4/29/2023,84.2,78.8,74.2799,77.05071,78.90113
TJIG,4/30/2023,87.8,78.8,58.781776,79.06968,83.66177
TJIG,5/1/2023,91.4,78.8,49.362175,69.61544,83.55026
TJIG,5/2/2023,87.8,78.8,58.781776,77.91177,83.55026
TJIG,5/3/2023,86,78.8,65.94849,75.3731,83.55026
TJIG,5/4/2023,91.4,78.8,52.23055,65.85593,78.62098
TJIG,5/5/2023,87.8,80.6,58.781776,71.89888,79.039246
TJIG,5/6/2023,91.4,78.8,43.608177,66.37049,78.62098
TJIG,5/7/2023,86,78.8,58.315598,71.99973,78.62098
TJIG,5/8/2023,87.8,80.6,58.781776,72.86706,79.039246
TJIG,5/9/2023,91.4,80.6,52.481148,73.9242,83.88154
TJIG,5/10/2023,91.4,80.6,43.608177,66.2622,78.76171
TJIG,5/11/2023,87.8,80.6,51.978363,70.41196,74.44338
TJIG,5/12/2023,84.2,78.8,65.94849,74.85946,83.55026
TJIG,5/13/2023,84.2,78.8,70.083244,79.79973,83.66177
TJIG,5/14/2023,89.6,78.8,55.530766,74.845245,83.55026
TJIG,5/15/2023,89.6,78.8,52.23055,74.4817,83.55026
TJIG,5/16/2023,84.2,78.8,65.94849,75.050644,78.62098
TJIG,5/17/2023,89.6,80.6,52.23055,72.189224,78.76171
TJIG,5/18/2023,86,80.6,70.083244,76.60344,83.772194
TJIG,5/19/2023,84.2,77,74.2799,82.85486,94.18534
TJIG,5/20/2023,86,78.8,62.02914,76.76394,83.88154
TJIG,5/21/2023,87.8,77,58.781776,75.907,88.668915
TJIG,5/22/2023,87.8,78.8,55.28835,71.69865,78.76171
TJIG,5/23/2023,89.6,78.8,55.530766,73.35106,83.55026
TJIG,5/24/2023,87.8,75.2,62.467205,79.99991,94.14301
TJIG,5/25/2023,87.8,80.6,62.467205,75.090454,83.88154
TJIG,5/26/2023,89.6,78.8,59.012367,76.42056,89.0575
TJIG,5/27/2023,87.8,80.6,70.083244,79.45155,83.88154
TJIG,5/28/2023,87.8,80.6,58.781776,72.48365,78.76171
TJIG,5/29/2023,84.2,78.8,65.94849,74.29889,78.90113
TJIG,5/30/2023,84.2,78.8,65.94849,77.30438,88.74824
TJIG,5/31/2023,91.4,78.8,49.362175,71.170876,83.55026
TJIG,6/1/2023,91.4,80.6,55.77155,74.200645,83.66177
TJIG,6/2/2023,91.4,82.4,55.77155,68.662544,78.90113
TJIG,6/3/2023,93.2,82.4,52.73017,66.3179,78.90113
TJIG,6/4/2023,96.8,82.4,47.192715,64.86487,78.90113
TJIG,6/5/2023,93.2,84.2,49.619205,65.65142,79.039246
TJIG,6/6/2023,95,82.4,52.73017,66.21964,78.90113
TJIG,6/7/2023,93.2,82.4,52.73017,65.7383,74.76602
TJIG,6/8/2023,93.2,82.4,46.67032,61.260815,74.2799
TJIG,6/9/2023,93.2,82.4,52.481148,68.27034,79.039246
TJIG,6/10/2023,87.8,84.2,62.467205,75.19924,83.88154
TJIG,6/11/2023,87.8,82.4,66.35352,73.49084,78.90113
TJIG,6/12/2023,87.8,82.4,66.35352,72.00717,74.60542
TJIG,6/13/2023,87.8,80.6,66.35352,77.64244,83.88154
TJIG,6/14/2023,91.4,82.4,43.608177,66.73565,79.17608
TJIG,6/15/2023,89.6,84.2,66.35352,73.33522,79.17608
TJIG,6/16/2023,87.8,84.2,70.26737,73.71733,79.17608
TJIG,6/17/2023,87.8,82.4,62.02914,70.25952,74.44338
TJIG,6/18/2023,86,82.4,66.15182,74.950165,83.88154
TJIG,6/19/2023,87.8,80.6,66.35352,74.85174,79.039246
TJIG,6/20/2023,87.8,80.6,55.28835,74.993744,83.88154
TJIG,6/21/2023,87.8,80.6,74.76602,80.437355,88.98136
TJIG,6/22/2023,87.8,82.4,74.76602,79.19213,83.772194
TJIG,6/23/2023,86,80.6,70.26737,75.140274,83.88154
TJIG,6/24/2023,87.8,80.6,70.26737,77.21426,83.66177
TJIG,6/25/2023,,,,,
TJIG,6/26/2023,87.8,80.6,66.35352,74.053215,79.039246
TJIG,6/27/2023,89.6,80.6,66.35352,78.4939,83.88154
TJIG,6/28/2023,86,78.8,79.039246,84.9133,88.90445
TJIG,6/29/2023,84.2,78.8,70.083244,78.64497,83.55026
TJIG,6/30/2023,91.4,82.4,55.77155,71.660225,83.88154
TJIG,7/1/2023,87.8,82.4,66.35352,74.70409,89.132866
TJIG,7/2/2023,87.8,82.4,66.35352,76.51288,83.88154
TJIG,7/3/2023,87.8,82.4,66.35352,76.44477,83.88154
TJIG,7/4/2023,87.8,82.4,74.76602,83.181366,88.90445
TJIG,7/5/2023,86,82.4,70.26737,78.38508,83.772194
TJIG,7/6/2023,87.8,84.2,66.35352,74.48693,79.039246
TJIG,7/7/2023,87.8,82.4,66.35352,74.954254,83.88154
TJIG,7/8/2023,86,80.6,74.44338,82.52198,94.26866
TJIG,7/9/2023,87.8,78.8,74.76602,83.6824,88.74824
TJIG,7/10/2023,87.8,82.4,74.60542,77.1868,83.88154
TJIG,7/11/2023,87.8,84.2,74.76602,79.73184,83.88154
TJIG,7/12/2023,87.8,80.6,62.467205,79.0951,83.88154
TJIG,7/13/2023,87.8,82.4,66.35352,80.688805,88.90445
TJIG,7/14/2023,87.8,82.4,66.35352,75.400795,83.88154
TJIG,7/15/2023,87.8,82.4,70.26737,76.73902,83.88154
TJIG,7/16/2023,87.8,82.4,74.60542,83.249596,88.90445
TJIG,7/17/2023,86,82.4,79.039246,84.71662,88.98136
TJIG,7/18/2023,87.8,82.4,74.76602,82.02332,88.90445
TJIG,7/19/2023,87.8,84.2,70.44994,80.29028,88.98136
TJIG,7/20/2023,87.8,82.4,66.35352,75.31346,79.039246
TJIG,7/21/2023,87.8,80.6,66.35352,77.283295,83.66177
TJIG,7/22/2023,89.6,80.6,55.530766,75.23079,83.66177
TJIG,7/23/2023,89.6,82.4,66.55361,74.43039,79.039246
TJIG,7/24/2023,87.8,80.6,66.35352,76.7942,83.66177
TJIG,7/25/2023,87.8,75.2,74.76602,80.67393,94.14301
TJIG,7/26/2023,87.8,82.4,65.94849,79.94349,83.88154
TJIG,7/27/2023,87.8,80.6,70.44994,78.88091,83.88154
TJIG,7/28/2023,87.8,80.6,74.60542,79.14762,83.88154
TJIG,7/29/2023,87.8,80.6,70.44994,80.40532,88.90445
TJIG,7/30/2023,87.8,82.4,70.44994,76.96409,83.88154
TJIG,7/31/2023,87.8,80.6,66.35352,79.84367,88.826744
TJIG,8/1/2023,87.8,75.2,70.44994,81.876755,94.18534
TJIG,8/2/2023,87.8,80.6,70.083244,80.68742,88.90445
TJIG,8/3/2023,87.8,78.8,70.44994,81.11184,88.74824
TJIG,8/4/2023,89.6,82.4,58.781776,73.44245,79.17608
TJIG,8/5/2023,89.6,82.4,70.630974,77.851814,83.772194
TJIG,8/6/2023,91.4,82.4,66.7521,82.90081,94.309654
TJIG,8/7/2023,89.6,82.4,74.92519,83.84396,88.98136
TJIG,8/8/2023,87.8,82.4,79.31164,88.27897,94.309654
TJIG,8/9/2023,89.6,80.6,70.630974,84.81668,94.26866
TJIG,8/10/2023,91.4,80.6,55.77155,75.18771,88.826744
TJIG,8/11/2023,89.6,84.2,70.630974,76.61769,79.31164
TJIG,8/12/2023,87.8,78.8,62.249004,77.34798,83.88154
TJIG,8/13/2023,87.8,80.6,70.44994,77.41779,83.66177
TJIG,8/14/2023,89.6,82.4,70.630974,76.978065,79.31164
TJIG,8/15/2023,89.6,84.2,70.44994,78.166595,88.98136
TJIG,8/16/2023,89.6,84.2,70.44994,75.64878,79.17608
TJIG,8/17/2023,89.6,82.4,66.35352,78.9497,83.772194
TJIG,8/18/2023,87.8,84.2,74.76602,79.02356,83.88154
TJIG,8/19/2023,89.6,84.2,70.44994,76.566635,79.17608
TJIG,8/20/2023,89.6,78.8,74.76602,80.99497,88.98136
TJIG,8/21/2023,84.2,78.8,74.44338,83.03033,88.90445
TJIG,8/22/2023,82.4,80.6,74.2799,82.70302,88.826744
TJIG,8/23/2023,91.4,82.4,55.77155,72.83623,88.90445
TJIG,8/24/2023,95,82.4,56.24827,74.74483,83.772194
TJIG,8/25/2023,87.8,82.4,66.35352,76.52392,83.88154
TJIG,8/26/2023,91.4,80.6,59.241306,75.53825,88.826744
TJIG,8/27/2023,95,80.6,46.93223,71.39139,88.90445
TJIG,8/28/2023,95,82.4,46.93223,69.323875,88.90445
TJIG,8/29/2023,91.4,84.2,59.241306,76.90539,83.88154
TJIG,8/30/2023,89.6,84.2,62.683746,76.42063,83.88154
TJIG,8/31/2023,89.6,82.4,66.35352,77.119316,83.772194
TJIG,9/1/2023,89.6,80.6,70.44994,80.39982,88.826744
TJIG,9/2/2023,93.2,80.6,52.73017,76.26598,88.826744
TJIG,9/3/2023,91.4,82.4,59.012367,71.02655,78.90113
TJIG,9/4/2023,87.8,82.4,66.35352,79.318184,83.88154
TJIG,9/5/2023,89.6,80.6,66.55361,76.16561,83.66177
TJIG,9/6/2023,89.6,78.8,70.44994,77.2259,83.55026
TJIG,9/7/2023,87.8,80.6,70.44994,79.64479,88.826744
TJIG,9/8/2023,87.8,78.8,66.35352,77.049576,83.55026
TJIG,9/9/2023,87.8,80.6,79.17608,84.997856,94.26866
TJIG,9/10/2023,87.8,80.6,74.76602,84.00478,94.26866
TJIG,9/11/2023,89.6,82.4,70.26737,75.32822,79.039246
TJIG,9/12/2023,93.2,82.4,56.010715,71.08966,79.17608
TJIG,9/13/2023,95,84.2,44.14303,63.975792,83.98982
TJIG,9/14/2023,96.8,82.4,53.223515,72.29414,83.772194
TJIG,9/15/2023,89.6,80.6,58.781776,76.68904,88.826744
TJIG,9/16/2023,87.8,80.6,62.467205,76.88005,83.66177
