t_0	alpha	wk1	wk2	wk3	wk4
2019-12-12 00:00:00	0.7000000000000001	0.78	0.72	0.64	0.54	
2019-12-12 00:00:00	0.8	0.88	0.82	0.8	0.64	
2019-12-12 00:00:00	0.9	0.94	0.96	0.88	0.74	
2019-12-12 00:00:00	1.0	1.0	1.0	1.0	1.0	
2019-12-19 00:00:00	0.0	0.16	0.08	0.06	0.04	
2019-12-19 00:00:00	0.1	0.2	0.1	0.12	0.18	
2019-12-19 00:00:00	0.2	0.38	0.12	0.2	0.22	
2019-12-19 00:00:00	0.30000000000000004	0.42	0.18	0.32	0.4	
2019-12-19 00:00:00	0.4	0.42	0.34	0.32	0.4	
2019-12-19 00:00:00	0.5	0.62	0.44	0.5	0.6	
2019-12-19 00:00:00	0.6000000000000001	0.62	0.6	0.52	0.62	
2019-12-19 00:00:00	0.7000000000000001	0.72	0.64	0.64	0.72	
2019-12-19 00:00:00	0.8	0.82	0.8	0.74	0.8	
2019-12-19 00:00:00	0.9	0.96	0.86	0.88	0.9	
2019-12-19 00:00:00	1.0	1.0	1.0	1.0	1.0	
2019-12-26 00:00:00	0.0	0.02	0.12	0.18	0.06	
2019-12-26 00:00:00	0.1	0.1	0.18	0.32	0.2	
2019-12-26 00:00:00	0.2	0.26	0.36	0.52	0.26	
2019-12-26 00:00:00	0.30000000000000004	0.26	0.36	0.52	0.36	
2019-12-26 00:00:00	0.4	0.44	0.52	0.66	0.36	
2019-12-26 00:00:00	0.5	0.44	0.6	0.7	0.56	
2019-12-26 00:00:00	0.6000000000000001	0.62	0.7	0.78	0.56	
2019-12-26 00:00:00	0.7000000000000001	0.72	0.7	0.78	0.66	
2019-12-26 00:00:00	0.8	0.8	0.86	0.9	0.8	
2019-12-26 00:00:00	0.9	0.9	0.96	0.96	0.94	
2019-12-26 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-01-02 00:00:00	0.0	0.12	0.18	0.06	0.08	
2020-01-02 00:00:00	0.1	0.3	0.18	0.2	0.2	
2020-01-02 00:00:00	0.2	0.36	0.52	0.26	0.24	
2020-01-02 00:00:00	0.30000000000000004	0.36	0.52	0.36	0.42	
2020-01-02 00:00:00	0.4	0.52	0.66	0.36	0.42	
2020-01-02 00:00:00	0.5	0.52	0.66	0.56	0.42	
2020-01-02 00:00:00	0.6000000000000001	0.7	0.78	0.56	0.54	
2020-01-02 00:00:00	0.7000000000000001	0.7	0.78	0.66	0.7	
2020-01-02 00:00:00	0.8	0.84	0.88	0.8	0.7	
2020-01-02 00:00:00	0.9	0.96	0.96	0.94	0.82	
2020-01-02 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-01-09 00:00:00	0.0	0.18	0.06	0.08	0.04	
2020-01-09 00:00:00	0.1	0.38	0.2	0.2	0.12	
2020-01-09 00:00:00	0.2	0.52	0.26	0.24	0.14	
2020-01-09 00:00:00	0.30000000000000004	0.52	0.26	0.42	0.14	
2020-01-09 00:00:00	0.4	0.66	0.54	0.42	0.26	
2020-01-09 00:00:00	0.5	0.66	0.54	0.5	0.26	
2020-01-09 00:00:00	0.6000000000000001	0.78	0.58	0.54	0.28	
2020-01-09 00:00:00	0.7000000000000001	0.78	0.66	0.68	0.46	
2020-01-09 00:00:00	0.8	0.88	0.8	0.7	0.48	
2020-01-09 00:00:00	0.9	0.96	0.94	0.92	0.6	
2020-01-09 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-01-16 00:00:00	0.0	0.06	0.12	0.08	0.06	
2020-01-16 00:00:00	0.1	0.12	0.2	0.12	0.08	
2020-01-16 00:00:00	0.2	0.26	0.38	0.12	0.08	
2020-01-16 00:00:00	0.30000000000000004	0.26	0.42	0.24	0.22	
2020-01-16 00:00:00	0.4	0.54	0.42	0.24	0.22	
2020-01-16 00:00:00	0.5	0.54	0.5	0.28	0.32	
2020-01-16 00:00:00	0.6000000000000001	0.58	0.5	0.28	0.32	
2020-01-16 00:00:00	0.7000000000000001	0.58	0.68	0.46	0.46	
2020-01-16 00:00:00	0.8	0.8	0.8	0.58	0.46	
2020-01-16 00:00:00	0.9	0.94	0.92	0.7	0.56	
2020-01-16 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-01-23 00:00:00	0.0	0.12	0.08	0.02	0.02	
2020-01-23 00:00:00	0.1	0.2	0.12	0.08	0.1	
2020-01-23 00:00:00	0.2	0.2	0.12	0.2	0.1	
2020-01-23 00:00:00	0.30000000000000004	0.42	0.24	0.2	0.12	
2020-01-23 00:00:00	0.4	0.42	0.24	0.22	0.18	
2020-01-23 00:00:00	0.5	0.5	0.28	0.3	0.18	
2020-01-23 00:00:00	0.6000000000000001	0.5	0.28	0.32	0.32	
2020-01-23 00:00:00	0.7000000000000001	0.68	0.46	0.46	0.32	
2020-01-23 00:00:00	0.8	0.8	0.58	0.56	0.46	
2020-01-23 00:00:00	0.9	0.92	0.7	0.68	0.74	
2020-01-23 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-01-30 00:00:00	0.0	0.08	0.02	0.02	0.08	
2020-01-30 00:00:00	0.1	0.18	0.14	0.1	0.26	
2020-01-30 00:00:00	0.2	0.22	0.2	0.1	0.26	
2020-01-30 00:00:00	0.30000000000000004	0.24	0.2	0.18	0.3	
2020-01-30 00:00:00	0.4	0.26	0.3	0.18	0.4	
2020-01-30 00:00:00	0.5	0.26	0.3	0.18	0.44	
2020-01-30 00:00:00	0.6000000000000001	0.46	0.46	0.32	0.44	
2020-01-30 00:00:00	0.7000000000000001	0.46	0.46	0.32	0.62	
2020-01-30 00:00:00	0.8	0.58	0.56	0.46	0.7	
2020-01-30 00:00:00	0.9	0.7	0.68	0.74	0.7	
2020-01-30 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-02-06 00:00:00	0.0	0.08	0.06	0.1	0.16	
2020-02-06 00:00:00	0.1	0.2	0.2	0.1	0.16	
2020-02-06 00:00:00	0.2	0.34	0.2	0.46	0.48	
2020-02-06 00:00:00	0.30000000000000004	0.34	0.28	0.46	0.48	
2020-02-06 00:00:00	0.4	0.36	0.42	0.46	0.48	
2020-02-06 00:00:00	0.5	0.46	0.42	0.6	0.72	
2020-02-06 00:00:00	0.6000000000000001	0.52	0.72	0.6	0.72	
2020-02-06 00:00:00	0.7000000000000001	0.64	0.72	0.64	0.84	
2020-02-06 00:00:00	0.8	0.66	0.74	0.76	0.92	
2020-02-06 00:00:00	0.9	0.84	0.94	0.92	0.98	
2020-02-06 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-02-13 00:00:00	0.0	0.14	0.1	0.16	0.32	
2020-02-13 00:00:00	0.1	0.2	0.28	0.34	0.32	
2020-02-13 00:00:00	0.2	0.2	0.28	0.34	0.54	
2020-02-13 00:00:00	0.30000000000000004	0.34	0.28	0.48	0.54	
2020-02-13 00:00:00	0.4	0.42	0.52	0.62	0.54	
2020-02-13 00:00:00	0.5	0.42	0.52	0.62	0.66	
2020-02-13 00:00:00	0.6000000000000001	0.7	0.6	0.72	0.66	
2020-02-13 00:00:00	0.7000000000000001	0.72	0.72	0.76	0.76	
2020-02-13 00:00:00	0.8	0.94	0.76	0.88	0.78	
2020-02-13 00:00:00	0.9	0.94	0.92	0.92	0.96	
2020-02-13 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-02-20 00:00:00	0.0	0.18	0.16	0.32	0.18	
2020-02-20 00:00:00	0.1	0.28	0.34	0.32	0.3	
2020-02-20 00:00:00	0.2	0.28	0.34	0.54	0.3	
2020-02-20 00:00:00	0.30000000000000004	0.28	0.34	0.54	0.42	
2020-02-20 00:00:00	0.4	0.52	0.62	0.54	0.46	
2020-02-20 00:00:00	0.5	0.52	0.62	0.66	0.46	
2020-02-20 00:00:00	0.6000000000000001	0.6	0.72	0.66	0.56	
2020-02-20 00:00:00	0.7000000000000001	0.72	0.76	0.76	0.7	
2020-02-20 00:00:00	0.8	0.76	0.88	0.78	0.8	
2020-02-20 00:00:00	0.9	0.92	0.92	0.96	0.86	
2020-02-20 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-02-27 00:00:00	0.0	0.18	0.08	0.18	0.08	
2020-02-27 00:00:00	0.1	0.18	0.4	0.18	0.08	
2020-02-27 00:00:00	0.2	0.34	0.4	0.3	0.4	
2020-02-27 00:00:00	0.30000000000000004	0.48	0.4	0.42	0.4	
2020-02-27 00:00:00	0.4	0.48	0.62	0.42	0.4	
2020-02-27 00:00:00	0.5	0.62	0.62	0.56	0.58	
2020-02-27 00:00:00	0.6000000000000001	0.66	0.66	0.56	0.58	
2020-02-27 00:00:00	0.7000000000000001	0.76	0.68	0.7	0.7	
2020-02-27 00:00:00	0.8	0.76	0.78	0.7	0.72	
2020-02-27 00:00:00	0.9	0.88	0.96	0.8	0.96	
2020-02-27 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-03-05 00:00:00	0.0	0.32	0.18	0.08	0.06	
2020-03-05 00:00:00	0.1	0.4	0.18	0.24	0.36	
2020-03-05 00:00:00	0.2	0.4	0.42	0.24	0.36	
2020-03-05 00:00:00	0.30000000000000004	0.54	0.42	0.4	0.44	
2020-03-05 00:00:00	0.4	0.62	0.42	0.54	0.54	
2020-03-05 00:00:00	0.5	0.62	0.56	0.54	0.54	
2020-03-05 00:00:00	0.6000000000000001	0.66	0.56	0.58	0.74	
2020-03-05 00:00:00	0.7000000000000001	0.68	0.7	0.7	0.74	
2020-03-05 00:00:00	0.8	0.78	0.7	0.76	0.88	
2020-03-05 00:00:00	0.9	0.96	0.8	0.92	0.9	
2020-03-05 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-03-12 00:00:00	0.0	0.18	0.08	0.3	0.06	
2020-03-12 00:00:00	0.1	0.18	0.24	0.36	0.06	
2020-03-12 00:00:00	0.2	0.3	0.24	0.36	0.34	
2020-03-12 00:00:00	0.30000000000000004	0.42	0.4	0.46	0.34	
2020-03-12 00:00:00	0.4	0.42	0.54	0.54	0.34	
2020-03-12 00:00:00	0.5	0.46	0.54	0.54	0.62	
2020-03-12 00:00:00	0.6000000000000001	0.56	0.7	0.7	0.62	
2020-03-12 00:00:00	0.7000000000000001	0.7	0.7	0.74	0.8	
2020-03-12 00:00:00	0.8	0.8	0.76	0.84	0.84	
2020-03-12 00:00:00	0.9	0.86	0.92	0.9	0.96	
2020-03-12 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-03-19 00:00:00	0.0	0.16	0.3	0.06	0.02	
2020-03-19 00:00:00	0.1	0.24	0.36	0.18	0.02	
2020-03-19 00:00:00	0.2	0.24	0.36	0.18	0.18	
2020-03-19 00:00:00	0.30000000000000004	0.38	0.46	0.34	0.18	
2020-03-19 00:00:00	0.4	0.54	0.54	0.46	0.2	
2020-03-19 00:00:00	0.5	0.54	0.7	0.46	0.36	
2020-03-19 00:00:00	0.6000000000000001	0.66	0.7	0.72	0.42	
2020-03-19 00:00:00	0.7000000000000001	0.7	0.84	0.72	0.58	
2020-03-19 00:00:00	0.8	0.74	0.84	0.84	0.62	
2020-03-19 00:00:00	0.9	0.92	0.92	0.96	0.86	
2020-03-19 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-03-26 00:00:00	0.0	0.3	0.06	0.02	0.12	
2020-03-26 00:00:00	0.1	0.3	0.18	0.02	0.24	
2020-03-26 00:00:00	0.2	0.46	0.18	0.18	0.24	
2020-03-26 00:00:00	0.30000000000000004	0.46	0.34	0.18	0.28	
2020-03-26 00:00:00	0.4	0.46	0.46	0.2	0.42	
2020-03-26 00:00:00	0.5	0.7	0.62	0.36	0.44	
2020-03-26 00:00:00	0.6000000000000001	0.7	0.72	0.36	0.66	
2020-03-26 00:00:00	0.7000000000000001	0.84	0.72	0.58	0.68	
2020-03-26 00:00:00	0.8	0.86	0.84	0.62	0.86	
2020-03-26 00:00:00	0.9	0.92	0.96	0.86	0.92	
2020-03-26 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-04-02 00:00:00	0.0	0.06	0.1	0.12	0.1	
2020-04-02 00:00:00	0.1	0.22	0.12	0.24	0.24	
2020-04-02 00:00:00	0.2	0.22	0.12	0.38	0.24	
2020-04-02 00:00:00	0.30000000000000004	0.34	0.34	0.38	0.4	
2020-04-02 00:00:00	0.4	0.5	0.34	0.42	0.4	
2020-04-02 00:00:00	0.5	0.62	0.34	0.64	0.44	
2020-04-02 00:00:00	0.6000000000000001	0.62	0.52	0.66	0.6	
2020-04-02 00:00:00	0.7000000000000001	0.8	0.52	0.8	0.6	
2020-04-02 00:00:00	0.8	0.8	0.8	0.82	0.74	
2020-04-02 00:00:00	0.9	0.96	0.92	0.92	0.82	
2020-04-02 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-04-09 00:00:00	0.0	0.1	0.14	0.12	0.12	
2020-04-09 00:00:00	0.1	0.26	0.14	0.26	0.22	
2020-04-09 00:00:00	0.2	0.26	0.48	0.26	0.22	
2020-04-09 00:00:00	0.30000000000000004	0.28	0.48	0.42	0.38	
2020-04-09 00:00:00	0.4	0.44	0.6	0.52	0.48	
2020-04-09 00:00:00	0.5	0.5	0.74	0.52	0.58	
2020-04-09 00:00:00	0.6000000000000001	0.5	0.78	0.68	0.7	
2020-04-09 00:00:00	0.7000000000000001	0.74	0.78	0.68	0.7	
2020-04-09 00:00:00	0.8	0.74	0.86	0.8	0.84	
2020-04-09 00:00:00	0.9	0.88	0.96	0.9	0.94	
2020-04-09 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-04-16 00:00:00	0.0	0.14	0.12	0.12	0.18	
2020-04-16 00:00:00	0.1	0.14	0.26	0.12	0.18	
2020-04-16 00:00:00	0.2	0.48	0.26	0.38	0.44	
2020-04-16 00:00:00	0.30000000000000004	0.48	0.42	0.38	0.44	
2020-04-16 00:00:00	0.4	0.48	0.52	0.48	0.44	
2020-04-16 00:00:00	0.5	0.74	0.64	0.58	0.64	
2020-04-16 00:00:00	0.6000000000000001	0.74	0.68	0.58	0.64	
2020-04-16 00:00:00	0.7000000000000001	0.84	0.68	0.8	0.86	
2020-04-16 00:00:00	0.8	0.86	0.8	0.84	0.88	
2020-04-16 00:00:00	0.9	0.96	0.9	0.94	0.94	
2020-04-16 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-04-23 00:00:00	0.0	0.12	0.12	0.18	0.24	
2020-04-23 00:00:00	0.1	0.12	0.28	0.36	0.28	
2020-04-23 00:00:00	0.2	0.42	0.28	0.36	0.28	
2020-04-23 00:00:00	0.30000000000000004	0.42	0.38	0.52	0.42	
2020-04-23 00:00:00	0.4	0.42	0.48	0.6	0.5	
2020-04-23 00:00:00	0.5	0.64	0.48	0.6	0.5	
2020-04-23 00:00:00	0.6000000000000001	0.64	0.58	0.86	0.74	
2020-04-23 00:00:00	0.7000000000000001	0.76	0.68	0.86	0.74	
2020-04-23 00:00:00	0.8	0.8	0.8	0.92	0.92	
2020-04-23 00:00:00	0.9	0.9	0.9	0.94	0.92	
2020-04-23 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-04-30 00:00:00	0.0	0.16	0.18	0.24	0.1	
2020-04-30 00:00:00	0.1	0.16	0.18	0.24	0.2	
2020-04-30 00:00:00	0.2	0.38	0.34	0.42	0.2	
2020-04-30 00:00:00	0.30000000000000004	0.38	0.52	0.42	0.28	
2020-04-30 00:00:00	0.4	0.38	0.52	0.42	0.52	
2020-04-30 00:00:00	0.5	0.48	0.82	0.66	0.56	
2020-04-30 00:00:00	0.6000000000000001	0.58	0.82	0.66	0.56	
2020-04-30 00:00:00	0.7000000000000001	0.68	0.86	0.74	0.66	
2020-04-30 00:00:00	0.8	0.86	0.92	0.92	0.66	
2020-04-30 00:00:00	0.9	0.92	0.96	0.98	0.8	
2020-04-30 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-05-07 00:00:00	0.0	0.16	0.14	0.1	0.06	
2020-05-07 00:00:00	0.1	0.34	0.38	0.2	0.22	
2020-05-07 00:00:00	0.2	0.34	0.38	0.2	0.22	
2020-05-07 00:00:00	0.30000000000000004	0.56	0.38	0.28	0.32	
2020-05-07 00:00:00	0.4	0.74	0.58	0.52	0.46	
2020-05-07 00:00:00	0.5	0.74	0.58	0.52	0.5	
2020-05-07 00:00:00	0.6000000000000001	0.74	0.66	0.64	0.62	
2020-05-07 00:00:00	0.7000000000000001	0.88	0.78	0.64	0.64	
2020-05-07 00:00:00	0.8	0.92	0.86	0.66	0.78	
2020-05-07 00:00:00	0.9	0.96	0.98	0.8	0.78	
2020-05-07 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-05-14 00:00:00	0.0	0.14	0.1	0.16	0.14	
2020-05-14 00:00:00	0.1	0.14	0.1	0.22	0.32	
2020-05-14 00:00:00	0.2	0.38	0.2	0.22	0.38	
2020-05-14 00:00:00	0.30000000000000004	0.54	0.44	0.36	0.38	
2020-05-14 00:00:00	0.4	0.54	0.44	0.46	0.48	
2020-05-14 00:00:00	0.5	0.58	0.52	0.46	0.56	
2020-05-14 00:00:00	0.6000000000000001	0.7	0.6	0.62	0.56	
2020-05-14 00:00:00	0.7000000000000001	0.78	0.64	0.62	0.8	
2020-05-14 00:00:00	0.8	0.78	0.78	0.76	0.82	
2020-05-14 00:00:00	0.9	0.92	0.8	0.92	0.94	
2020-05-14 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-05-21 00:00:00	0.0	0.24	0.14	0.18	0.18	
2020-05-21 00:00:00	0.1	0.34	0.3	0.18	0.18	
2020-05-21 00:00:00	0.2	0.34	0.3	0.42	0.48	
2020-05-21 00:00:00	0.30000000000000004	0.34	0.42	0.42	0.48	
2020-05-21 00:00:00	0.4	0.52	0.48	0.42	0.6	
2020-05-21 00:00:00	0.5	0.52	0.48	0.72	0.68	
2020-05-21 00:00:00	0.6000000000000001	0.52	0.7	0.72	0.72	
2020-05-21 00:00:00	0.7000000000000001	0.72	0.7	0.92	0.72	
2020-05-21 00:00:00	0.8	0.76	0.88	0.92	0.86	
2020-05-21 00:00:00	0.9	0.92	0.9	0.98	0.92	
2020-05-21 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-05-28 00:00:00	0.0	0.12	0.24	0.18	0.24	
2020-05-28 00:00:00	0.1	0.12	0.34	0.18	0.36	
2020-05-28 00:00:00	0.2	0.38	0.34	0.44	0.36	
2020-05-28 00:00:00	0.30000000000000004	0.38	0.34	0.44	0.52	
2020-05-28 00:00:00	0.4	0.38	0.64	0.44	0.64	
2020-05-28 00:00:00	0.5	0.54	0.64	0.64	0.64	
2020-05-28 00:00:00	0.6000000000000001	0.68	0.78	0.64	0.74	
2020-05-28 00:00:00	0.7000000000000001	0.74	0.82	0.76	0.78	
2020-05-28 00:00:00	0.8	0.78	0.88	0.8	0.86	
2020-05-28 00:00:00	0.9	0.88	0.96	0.92	0.96	
2020-05-28 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-06-04 00:00:00	0.0	0.24	0.18	0.12	0.1	
2020-06-04 00:00:00	0.1	0.24	0.26	0.36	0.22	
2020-06-04 00:00:00	0.2	0.34	0.26	0.36	0.32	
2020-06-04 00:00:00	0.30000000000000004	0.46	0.44	0.36	0.32	
2020-06-04 00:00:00	0.4	0.46	0.44	0.64	0.48	
2020-06-04 00:00:00	0.5	0.64	0.52	0.64	0.64	
2020-06-04 00:00:00	0.6000000000000001	0.68	0.64	0.78	0.74	
2020-06-04 00:00:00	0.7000000000000001	0.82	0.68	0.78	0.74	
2020-06-04 00:00:00	0.8	0.82	0.8	0.9	0.82	
2020-06-04 00:00:00	0.9	0.88	0.86	0.96	0.96	
2020-06-04 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-06-11 00:00:00	0.0	0.18	0.24	0.12	0.08	
2020-06-11 00:00:00	0.1	0.18	0.24	0.22	0.18	
2020-06-11 00:00:00	0.2	0.44	0.52	0.22	0.18	
2020-06-11 00:00:00	0.30000000000000004	0.44	0.52	0.38	0.46	
2020-06-11 00:00:00	0.4	0.44	0.52	0.48	0.46	
2020-06-11 00:00:00	0.5	0.64	0.74	0.58	0.52	
2020-06-11 00:00:00	0.6000000000000001	0.64	0.74	0.74	0.66	
2020-06-11 00:00:00	0.7000000000000001	0.76	0.86	0.82	0.7	
2020-06-11 00:00:00	0.8	0.84	0.92	0.92	0.74	
2020-06-11 00:00:00	0.9	0.92	0.96	0.96	0.88	
2020-06-11 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-06-18 00:00:00	0.0	0.12	0.1	0.08	0.08	
2020-06-18 00:00:00	0.1	0.36	0.1	0.08	0.14	
2020-06-18 00:00:00	0.2	0.36	0.32	0.32	0.14	
2020-06-18 00:00:00	0.30000000000000004	0.36	0.32	0.32	0.18	
2020-06-18 00:00:00	0.4	0.64	0.48	0.38	0.32	
2020-06-18 00:00:00	0.5	0.64	0.64	0.52	0.4	
2020-06-18 00:00:00	0.6000000000000001	0.78	0.74	0.52	0.5	
2020-06-18 00:00:00	0.7000000000000001	0.78	0.74	0.7	0.6	
2020-06-18 00:00:00	0.8	0.9	0.82	0.74	0.64	
2020-06-18 00:00:00	0.9	0.96	0.96	0.84	0.9	
2020-06-18 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-06-25 00:00:00	0.0	0.12	0.08	0.08	0.0	
2020-06-25 00:00:00	0.1	0.22	0.18	0.14	0.0	
2020-06-25 00:00:00	0.2	0.22	0.18	0.14	0.14	
2020-06-25 00:00:00	0.30000000000000004	0.38	0.46	0.32	0.14	
2020-06-25 00:00:00	0.4	0.48	0.46	0.32	0.16	
2020-06-25 00:00:00	0.5	0.58	0.46	0.42	0.26	
2020-06-25 00:00:00	0.6000000000000001	0.74	0.66	0.5	0.26	
2020-06-25 00:00:00	0.7000000000000001	0.82	0.7	0.6	0.4	
2020-06-25 00:00:00	0.8	0.82	0.74	0.64	0.48	
2020-06-25 00:00:00	0.9	0.96	0.88	0.9	0.66	
2020-06-25 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-07-02 00:00:00	0.0	0.1	0.06	0.0	0.12	
2020-07-02 00:00:00	0.1	0.1	0.14	0.0	0.14	
2020-07-02 00:00:00	0.2	0.32	0.28	0.14	0.14	
2020-07-02 00:00:00	0.30000000000000004	0.32	0.28	0.14	0.2	
2020-07-02 00:00:00	0.4	0.6	0.32	0.24	0.2	
2020-07-02 00:00:00	0.5	0.6	0.42	0.26	0.26	
2020-07-02 00:00:00	0.6000000000000001	0.7	0.5	0.38	0.26	
2020-07-02 00:00:00	0.7000000000000001	0.7	0.6	0.4	0.4	
2020-07-02 00:00:00	0.8	0.8	0.7	0.48	0.4	
2020-07-02 00:00:00	0.9	0.88	0.9	0.66	0.58	
2020-07-02 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-07-09 00:00:00	0.0	0.06	0.04	0.12	0.1	
2020-07-09 00:00:00	0.1	0.2	0.04	0.12	0.1	
2020-07-09 00:00:00	0.2	0.2	0.04	0.2	0.2	
2020-07-09 00:00:00	0.30000000000000004	0.38	0.24	0.2	0.2	
2020-07-09 00:00:00	0.4	0.38	0.24	0.2	0.32	
2020-07-09 00:00:00	0.5	0.52	0.36	0.26	0.32	
2020-07-09 00:00:00	0.6000000000000001	0.52	0.38	0.26	0.44	
2020-07-09 00:00:00	0.7000000000000001	0.66	0.46	0.4	0.44	
2020-07-09 00:00:00	0.8	0.84	0.66	0.46	0.54	
2020-07-09 00:00:00	0.9	0.92	0.76	0.58	0.6	
2020-07-09 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-07-16 00:00:00	0.0	0.12	0.14	0.12	0.08	
2020-07-16 00:00:00	0.1	0.22	0.2	0.24	0.14	
2020-07-16 00:00:00	0.2	0.22	0.2	0.34	0.26	
2020-07-16 00:00:00	0.30000000000000004	0.34	0.32	0.44	0.26	
2020-07-16 00:00:00	0.4	0.34	0.32	0.44	0.32	
2020-07-16 00:00:00	0.5	0.52	0.56	0.6	0.5	
2020-07-16 00:00:00	0.6000000000000001	0.52	0.56	0.6	0.6	
2020-07-16 00:00:00	0.7000000000000001	0.72	0.68	0.72	0.6	
2020-07-16 00:00:00	0.8	0.84	0.78	0.78	0.7	
2020-07-16 00:00:00	0.9	0.92	0.8	0.84	0.74	
2020-07-16 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-07-23 00:00:00	0.0	0.06	0.1	0.12	0.02	
2020-07-23 00:00:00	0.1	0.2	0.22	0.2	0.02	
2020-07-23 00:00:00	0.2	0.32	0.28	0.2	0.1	
2020-07-23 00:00:00	0.30000000000000004	0.38	0.4	0.44	0.1	
2020-07-23 00:00:00	0.4	0.48	0.52	0.44	0.26	
2020-07-23 00:00:00	0.5	0.48	0.52	0.54	0.28	
2020-07-23 00:00:00	0.6000000000000001	0.64	0.68	0.7	0.44	
2020-07-23 00:00:00	0.7000000000000001	0.78	0.84	0.7	0.46	
2020-07-23 00:00:00	0.8	0.78	0.84	0.74	0.6	
2020-07-23 00:00:00	0.9	0.88	0.96	0.82	0.74	
2020-07-23 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-07-30 00:00:00	0.0	0.06	0.18	0.04	0.04	
2020-07-30 00:00:00	0.1	0.16	0.3	0.06	0.1	
2020-07-30 00:00:00	0.2	0.28	0.3	0.06	0.1	
2020-07-30 00:00:00	0.30000000000000004	0.4	0.48	0.26	0.2	
2020-07-30 00:00:00	0.4	0.46	0.48	0.26	0.24	
2020-07-30 00:00:00	0.5	0.58	0.64	0.42	0.28	
2020-07-30 00:00:00	0.6000000000000001	0.64	0.64	0.44	0.4	
2020-07-30 00:00:00	0.7000000000000001	0.84	0.74	0.58	0.4	
2020-07-30 00:00:00	0.8	0.94	0.82	0.64	0.56	
2020-07-30 00:00:00	0.9	1.0	0.94	0.74	0.66	
2020-07-30 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-08-06 00:00:00	0.0	0.18	0.04	0.04	0.08	
2020-08-06 00:00:00	0.1	0.3	0.06	0.1	0.08	
2020-08-06 00:00:00	0.2	0.4	0.22	0.2	0.1	
2020-08-06 00:00:00	0.30000000000000004	0.4	0.22	0.2	0.1	
2020-08-06 00:00:00	0.4	0.58	0.26	0.24	0.16	
2020-08-06 00:00:00	0.5	0.58	0.42	0.28	0.16	
2020-08-06 00:00:00	0.6000000000000001	0.68	0.44	0.4	0.26	
2020-08-06 00:00:00	0.7000000000000001	0.82	0.58	0.4	0.26	
2020-08-06 00:00:00	0.8	0.84	0.64	0.56	0.4	
2020-08-06 00:00:00	0.9	0.94	0.74	0.66	0.5	
2020-08-06 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-08-13 00:00:00	0.0	0.16	0.04	0.06	0.04	
2020-08-13 00:00:00	0.1	0.32	0.16	0.08	0.04	
2020-08-13 00:00:00	0.2	0.46	0.22	0.08	0.14	
2020-08-13 00:00:00	0.30000000000000004	0.46	0.38	0.26	0.14	
2020-08-13 00:00:00	0.4	0.54	0.38	0.26	0.34	
2020-08-13 00:00:00	0.5	0.54	0.42	0.4	0.34	
2020-08-13 00:00:00	0.6000000000000001	0.62	0.52	0.4	0.44	
2020-08-13 00:00:00	0.7000000000000001	0.78	0.72	0.48	0.44	
2020-08-13 00:00:00	0.8	0.82	0.8	0.54	0.56	
2020-08-13 00:00:00	0.9	0.88	0.86	0.64	0.8	
2020-08-13 00:00:00	1.0	1.0	1.0	1.0	1.0	
2020-08-20 00:00:00	0.0	0.1	0.14	0.18	0.1	
2020-08-20 00:00:00	0.1	0.26	0.24	0.24	0.26	
2020-08-20 00:00:00	0.2	0.26	0.32	0.3	0.4	
2020-08-20 00:00:00	0.30000000000000004	0.48	0.38	0.42	0.46	
2020-08-20 00:00:00	0.4	0.48	0.44	0.46	0.54	
2020-08-20 00:00:00	0.5	0.56	0.44	0.54	0.66	
