Site,Weather,Scaler_win,Forecast_win,Trap_smoothing_flag,t_0,Total_RMSE,amt1_RMSE,amt5_RMSE,amt9_RMSE,amt13_RMSE,amt17_RMSE,amt21_RMSE,amt25_RMSE,amt29_RMSE,amt33_RMSE,amt37_RMSE,amt41_RMSE,amt45_RMSE,amt49_RMSE
Playa,airport,13,52,TRUE,7/5/2014,10.11140776,3.134384217,6.520172617,6.995533496,4.671132764,14.77929712,7.931274501,8.023076581,11.74543496,13.99173699,14.03441456,12.8267276,8.346406684,9.770092366
Playa,airport,13,52,TRUE,7/12/2014,11.23791705,3.467601034,8.264822604,7.48720808,8.735162424,16.60272302,5.76944099,10.28339206,13.06131415,15.60742227,15.04587537,13.34359871,8.557072235,11.07064538
Playa,airport,13,52,TRUE,7/19/2014,11.90389059,5.121054446,8.760877681,7.416218574,12.09891827,15.89066228,6.771257036,12.07639337,13.91962619,16.13970974,15.12942447,12.89834634,9.586642215,12.33501306
Playa,airport,13,52,TRUE,7/26/2014,12.14109619,7.171532332,8.63940501,6.090650445,14.6335324,13.6076457,8.528661207,12.73532283,14.84661615,15.9551112,14.83791189,11.37709488,10.73228552,13.38313657
Playa,airport,13,52,TRUE,8/2/2014,11.70110857,7.555940246,8.202969515,5.773729038,16.06635181,8.856378249,9.227510755,12.85272601,15.09424454,15.10560042,13.79746188,9.051136862,10.63744144,13.92207458
Playa,airport,13,52,TRUE,8/9/2014,10.98958689,7.242896904,6.450013801,7.782609072,15.44380779,4.886354067,9.256831245,12.08670421,14.62548246,14.11513838,12.5228162,7.936592493,10.26911374,13.52109582
Playa,airport,13,52,TRUE,8/16/2014,10.21846387,6.015572348,4.913988533,9.475001972,13.00017667,4.746385486,9.520074956,11.42934583,13.63652225,12.79931665,10.94066781,7.888821556,10.2032492,12.59766621
Playa,airport,13,52,TRUE,8/23/2014,9.57707767,4.820134675,2.954023607,10.66992709,10.30325829,5.2090786,9.258119162,11.40434729,12.54427025,11.70768493,8.965586329,8.175595755,10.28611065,12.24907349
Playa,airport,13,52,TRUE,8/30/2014,9.444791495,4.740707727,3.040384113,12.36843435,6.631172561,5.772398382,9.668797723,11.92521316,12.02503681,11.00590615,7.028494188,8.14401348,10.84230383,12.76540636
Playa,airport,13,52,TRUE,9/6/2014,9.382754089,3.926522093,5.7166555,12.52427926,3.618505663,6.682415011,9.629192772,12.14953746,11.76831428,10.45376506,6.375004488,8.249036486,10.91652216,12.87635954
Playa,airport,13,52,TRUE,9/13/2014,9.181478603,3.459209792,7.781879009,11.03064276,4.120490201,7.753547669,9.693971649,11.89053718,11.17441893,9.576038906,6.707260531,8.718501331,10.57279525,11.82749417
Playa,airport,13,52,TRUE,9/20/2014,8.681907227,2.494473583,9.087954429,9.197063671,4.199603515,7.861670828,10.01529037,11.16632485,10.4434212,7.996437797,7.142896639,9.036910879,10.48705295,9.293756613
Playa,airport,13,52,TRUE,9/27/2014,7.992771621,2.806612851,10.28960718,6.192117319,3.849114919,7.874141735,10.14089178,10.2875877,9.431684115,5.895527771,6.739619012,9.105340592,10.36453905,5.783126582
Playa,airport,13,52,TRUE,10/4/2014,7.72062976,4.764538594,10.27342481,4.179610187,4.724476143,7.730965994,10.23702123,9.955546464,8.856333849,5.173616817,6.690313833,8.909988159,10.23345991,3.020184529
Playa,airport,13,52,TRUE,10/11/2014,7.476051742,6.176338788,8.94050787,4.59037493,5.840709344,7.785419264,9.967454903,9.385259878,8.074293725,5.410435123,7.086811498,8.350087626,9.230462579,2.379272002
Playa,airport,13,52,TRUE,10/18/2014,7.338456826,7.310459185,8.200967598,3.616932392,6.280508445,8.432527057,9.594224084,9.001380541,6.896624746,5.964965055,7.614174424,8.478960945,7.731814152,3.144445973
