Source,Scaler_win,Forecast_win,Dist,t_0,Total_RMSE,amt1_RMSE,amt5_RMSE,amt9_RMSE,amt13_RMSE,amt17_RMSE,amt21_RMSE,amt25_RMSE,amt29_RMSE,amt33_RMSE,amt37_RMSE,amt41_RMSE,amt45_RMSE,amt49_RMSE
Ceiba,13,52,poisson,9/21/2019,3.673487677,4.708736381,3.227878576,2.003059847,4.566045651,3.834471414,2.802249757,2.799855372,3.979703554,4.024190205,6.1083474,3.962629771,1.03230976,1.212070156
Ceiba,13,52,poisson,9/28/2019,3.50145259,4.767997364,2.162758368,2.497817849,4.540093256,3.23185944,2.702217948,2.484392873,4.06718288,4.22414287,5.98003787,2.84338094,1.409572385,0.99112184
Ceiba,13,52,poisson,10/5/2019,3.233149268,4.146545207,1.387354605,3.038737452,3.999738843,2.577582407,2.678802991,2.512361194,3.884923673,4.568893438,5.44228317,1.347285118,1.945354733,0.473872954
Ceiba,13,52,poisson,10/12/2019,2.842922528,2.987284199,0.925400922,3.133109059,3.147103176,1.995687021,2.344961104,2.49965652,3.446505795,4.799757248,4.224069232,1.338092639,2.020476382,1.098318987
Ceiba,13,52,poisson,10/19/2019,2.519946743,1.657750206,0.813448392,2.915839861,2.305493085,1.697223645,1.842887632,2.847713398,2.857879399,4.807804427,2.841763012,1.96527508,2.194116116,1.704011414
Ceiba,13,52,poisson,10/26/2019,2.301553951,0.407778159,1.1551925,2.573342527,1.489968296,1.548157238,1.308750848,2.670757201,2.832806139,4.421198533,1.857325948,2.740604553,2.13187953,2.049456893
Ceiba,13,52,poisson,11/2/2019,2.22510004,0.747077047,1.381276081,2.112859442,1.011629391,1.555919478,1.337834534,2.514279022,3.17761756,3.93663643,1.253405075,3.333532615,1.996122839,1.901494129
Ceiba,13,52,poisson,11/9/2019,2.184398617,0.88038071,1.665524614,1.638856735,0.864854306,1.431055899,1.511887816,2.335818751,3.609420661,3.065697027,2.18204147,3.125286591,2.465353382,1.491649766
Ceiba,13,52,poisson,11/16/2019,2.170204575,0.974915664,1.745994092,1.244719757,0.958016095,1.190858807,2.057809779,2.027687976,3.881184345,2.131614994,2.749863601,3.052618845,2.759841478,0.944769456
Ceiba,13,52,poisson,11/23/2019,2.16588767,1.099981235,1.808795193,0.823379806,1.139352701,0.876454138,2.132383181,2.293306993,3.815782316,1.666000316,3.275091848,2.720421478,2.685175621,1.130839603
Ceiba,13,52,poisson,11/30/2019,2.172722139,1.124713332,1.747284153,0.724307727,1.337796347,1.121989746,2.24833689,2.907452368,3.643419354,1.404610247,3.605455796,2.319377368,2.199817793,1.22656508
Ceiba,13,52,poisson,12/7/2019,2.20705778,1.399332473,1.347429819,0.673689165,1.252981914,1.330622131,2.119780456,3.377042507,2.844733182,2.375361356,3.348602224,2.739289329,1.718457844,2.110356387
Ceiba,13,52,poisson,12/14/2019,2.257932471,1.545190742,1.070075421,0.843732422,1.08457439,1.924035801,1.884183661,3.720787506,2.023235596,2.88916246,3.206014294,2.944346758,1.128637523,2.664191078
Ceiba,13,52,poisson,12/21/2019,2.319808693,1.582102211,0.631798048,1.029264195,0.757004764,1.973677893,2.133559485,3.636257571,1.642365583,3.434520388,2.899523604,2.880050275,1.337303825,3.28200408
