Site,Weather,Scaler_win,Forecast_win,Trap_smoothing_flag,t_0,Total_RMSE,amt1_RMSE,amt5_RMSE,amt9_RMSE,amt13_RMSE,amt17_RMSE,amt21_RMSE,amt25_RMSE,amt29_RMSE,amt33_RMSE,amt37_RMSE,amt41_RMSE,amt45_RMSE,amt49_RMSE
Playa,site,13,52,TRUE,6/7/2014,6.658272269,4.981781099,5.310518528,6.978385926,8.803210917,11.66324226,1.90193733,13.29169818,7.508807978,3.111138079,1.611392904,2.564743316,2.167514778,0.926122651
Playa,site,13,52,TRUE,6/14/2014,6.741046684,6.234188984,4.225696737,8.590511882,9.382337964,10.33326127,1.489510731,14.12487076,6.678301822,2.081186965,1.754121005,2.682865167,1.943330689,0.840387197
Playa,site,13,52,TRUE,6/21/2014,6.547762799,6.450110236,3.630477792,9.501376076,10.05247809,7.60634697,5.057179495,13.40785278,5.602888935,1.777448386,2.213614029,2.530380265,1.277412676,0.741848303
Playa,site,13,52,TRUE,6/28/2014,6.059545698,5.295823829,3.948787822,8.97702411,10.79850471,3.142499824,9.900172099,9.827152726,4.164416369,1.886508816,2.428475698,1.860587664,1.035178356,0.84147732
Playa,site,13,52,TRUE,7/5/2014,5.632951843,3.958407818,5.863049941,7.455942999,10.01986102,2.565723949,11.86627605,6.112300711,2.140039333,2.816478394,1.829478523,1.609311888,1.203598389,1.345119016
Playa,site,13,52,TRUE,7/12/2014,5.263424428,2.331310869,6.716790324,7.187251244,8.052687509,3.319071272,11.65107315,4.741982699,0.895120598,3.398652018,1.609103197,1.762174637,1.237762368,2.065404032
Playa,site,13,52,TRUE,7/19/2014,5.101304716,1.807654826,7.434281798,7.614636673,5.776704787,4.905115781,10.9638379,3.874373789,2.360999979,3.131716064,1.441093838,1.948356226,1.48378036,2.383436017
Playa,site,13,52,TRUE,7/26/2014,5.048392689,2.709736973,7.356703224,8.803985735,2.795372031,8.908572222,8.085818598,3.008077063,3.379174429,2.429931314,0.996502543,1.956111104,2.107901566,2.038576763
Playa,site,13,52,TRUE,8/2/2014,5.095379205,5.088484146,6.48260079,8.832732837,3.556065238,10.88882407,5.097278482,1.661161508,3.815531778,1.364474444,1.357521696,1.729493959,2.213974507,2.339666813
Playa,site,13,52,TRUE,8/9/2014,5.140412792,6.309653725,6.70695797,7.580276488,3.877011557,11.11344594,4.317283329,1.065608725,3.825982037,1.392878967,1.84689876,1.511493746,2.496719958,3.79901235
Playa,site,13,52,TRUE,8/16/2014,5.14750218,6.986853217,7.090209735,5.482725274,5.099527683,10.44347831,3.521743555,2.734252461,3.445263636,1.234032803,2.195966343,1.800275399,2.830399881,5.558175685
Playa,site,13,52,TRUE,8/23/2014,5.042026657,6.411148908,7.640342174,3.296458103,8.547555685,7.098305077,2.473379289,4.380116948,2.706440268,0.612661225,2.586969639,2.897112754,2.86782867,6.354696748
Playa,site,13,52,TRUE,8/30/2014,4.88125284,4.519239508,6.434555332,5.96855639,9.113357381,3.022928894,2.019951347,5.96482381,1.060052671,1.554096919,3.026024236,4.042523317,3.278768481,6.376261429
Playa,site,13,52,TRUE,9/6/2014,4.962609227,3.721682447,5.119756503,7.664326047,7.797254685,1.694792906,3.593327413,6.707215129,0.977718127,3.049668854,3.471179231,5.298422699,3.615453662,6.027779618
Playa,site,13,52,TRUE,9/13/2014,5.234506648,3.537609469,5.224017795,7.952924136,6.970844537,1.923225519,5.930159957,6.063790334,1.253380871,4.223120595,4.199093101,6.032372017,4.154728451,6.183003965
Playa,site,13,52,TRUE,9/20/2014,5.679396455,4.109035115,6.402643281,8.703759816,4.409913583,2.508690903,7.662544011,4.313376719,1.566775243,4.657494412,5.407445073,5.607825028,4.565458324,8.772077751
Playa,site,13,52,TRUE,9/27/2014,5.817499567,4.099493164,8.685237171,7.799103754,1.060596815,3.604155385,8.288675163,1.945483105,2.479639177,4.482882139,5.994740588,4.771801925,5.010440341,9.499447454
Playa,site,13,52,TRUE,10/4/2014,5.930792324,4.589611712,9.677800224,6.255744814,0.898528034,5.059640006,8.241069485,1.619202295,3.877815065,4.52580057,6.759288934,4.051345286,5.031189694,9.139378809
Playa,site,13,52,TRUE,10/11/2014,6.049999599,5.911814553,9.276993411,5.927906182,2.175421401,7.126130591,7.054790244,1.801407985,4.978054834,5.05935886,7.159964605,3.890132827,5.369002018,8.09619197
Playa,site,13,52,TRUE,10/18/2014,6.223998963,7.921726632,9.324795615,3.713005053,3.251009299,9.053915774,5.134448187,2.263198427,5.534636081,6.458504429,6.768121337,3.89517311,7.852575897,4.592363857
Playa,site,13,52,TRUE,10/25/2014,6.249578048,10.31708536,7.428841934,1.082646325,4.679434332,9.670754959,2.65108557,3.141844647,5.356650218,7.150731968,5.74350105,4.210736988,8.48441212,3.176757936
Playa,site,13,52,TRUE,11/1/2014,6.109813922,10.67010716,5.588312168,1.150991416,5.785324284,8.997772312,1.995912483,4.303793618,5.046057378,7.47670231,4.366433441,4.544294837,8.524734869,2.862711235
Playa,site,13,52,TRUE,11/8/2014,5.904903935,9.315124226,5.901081994,2.189008974,7.15969411,7.082685982,1.817722904,4.999251027,5.083402734,7.191428513,3.885042178,5.346364142,8.069616153,3.289487118
Playa,site,13,52,TRUE,11/15/2014,5.700967556,8.831655468,4.199220811,2.670268186,8.009591245,4.513920408,1.738420437,4.876306272,5.670001466,5.897330176,4.391997768,8.540874117,5.521217659,4.332959827
Playa,site,13,52,TRUE,11/22/2014,5.649331857,8.063754012,1.48854922,3.155426968,7.688329539,1.661476821,2.208981336,4.104532178,5.491682483,4.363886332,5.360834732,9.944743586,5.359633656,6.966764104
Playa,site,13,52,TRUE,11/29/2014,5.635704404,8.014561759,1.860402873,3.400807107,6.504725536,0.920147677,2.945602528,3.332021064,5.104643943,3.582729381,6.160406707,10.58805383,5.862624135,6.883101393
Playa,site,13,52,TRUE,12/6/2014,5.6926442,8.036325078,2.151586631,4.845692341,5.171233965,0.889059677,3.538916183,3.410051151,4.993346852,4.522048798,6.936980931,10.00848419,5.322461477,7.409523262
Playa,site,13,52,TRUE,12/13/2014,5.596670737,5.208098017,2.155373847,6.545777403,3.695095875,1.036462825,3.953231833,4.560103493,4.675767821,5.146266825,9.52421852,6.88479905,4.380481837,8.705229533
Playa,site,13,52,TRUE,12/20/2014,5.839961944,1.519526863,3.12718567,7.649778901,1.643991239,2.192106684,4.080270324,5.459355128,4.338082559,5.383392372,9.973424471,5.40227845,6.931661988,9.710655449
Playa,site,13,52,TRUE,12/27/2014,5.982580117,1.230714977,4.194652867,7.337538139,1.2091375,3.382641718,3.904516526,5.9000773,3.756742523,5.616609737,9.886891466,4.817399149,8.033935048,9.910362062
Playa,site,13,52,TRUE,1/3/2015,5.882070147,1.953649839,5.551511256,5.751424673,1.103323445,3.984221807,3.924863083,5.671937625,4.270126091,6.444171231,9.394439144,4.545295339,8.523678914,8.721951502
Playa,site,13,52,TRUE,1/10/2015,5.78204639,2.159969956,6.571424717,3.708727572,1.047997179,3.969408344,4.579614723,4.69718074,5.132579995,9.506802556,6.860434736,4.371422007,8.744375983,7.332153529
Playa,site,13,52,TRUE,1/17/2015,5.71043776,2.580854949,6.875696779,1.321629828,1.870567992,3.594200287,4.809500907,3.832457782,5.837798864,10.5515431,6.260192017,6.290621804,8.531553445,4.127341532
Playa,site,13,52,TRUE,1/24/2015,5.832656202,3.466677778,6.574056108,0.938695257,2.981052692,3.379663442,5.171022535,3.593209318,6.114964787,10.52924231,5.774640068,6.976378395,8.6512838,4.589444556
Playa,site,13,52,TRUE,1/31/2015,5.996566109,5.168692614,5.436396334,0.973553152,3.742711099,3.646323872,5.305151655,4.400992031,6.710365456,9.724891779,4.955111987,7.919283653,8.169130125,6.467189729
Playa,site,13,52,TRUE,2/7/2015,6.226143162,6.746973139,3.802847057,1.128085364,4.080128475,4.713089542,4.84373694,5.039311709,9.387780175,6.694082137,4.316964132,9.012364579,7.510164038,8.10972081
Playa,site,13,52,TRUE,2/14/2015,6.44836777,7.538837514,1.594289642,2.143939155,4.010474921,5.36630548,4.264119016,5.448347215,10.05602069,5.525042993,6.832181996,9.541357911,4.703687508,9.609766487
Playa,site,13,52,TRUE,2/21/2015,6.706106423,7.555542203,1.301991345,3.500454582,4.054418089,6.107696153,3.81855891,5.47494917,9.705252921,4.548669899,8.344243914,10.27026051,5.461004783,9.771968084
Playa,site,13,52,TRUE,2/28/2015,6.603215497,6.088981476,1.266166607,4.242364464,4.221133682,6.061316046,4.1460626,6.162050098,9.047701811,4.144082216,9.169831031,9.322066602,7.339598795,8.749080128
Playa,site,13,52,TRUE,3/7/2015,6.128131041,3.663412165,1.009735335,3.91548723,4.514567455,4.625804516,5.178261013,9.564881692,6.941706804,4.402695399,8.613897064,7.247532374,7.785317034,6.591040213
Playa,site,13,52,TRUE,3/14/2015,5.698253971,1.012443065,1.450952981,2.7874275,3.716876669,3.063676287,6.605577426,11.52991784,7.705619592,5.57190927,6.574141815,3.595312742,7.178378702,3.652368565
