Site,Weather,Scaler_win,Forecast_win,Trap_smoothing_flag,t_0,Total_RMSE,amt1_RMSE,amt5_RMSE,amt9_RMSE,amt13_RMSE,amt17_RMSE,amt21_RMSE,amt25_RMSE,amt29_RMSE,amt33_RMSE,amt37_RMSE,amt41_RMSE,amt45_RMSE,amt49_RMSE
Arboleda,airport,13,52,TRUE,6/7/2014,13.67136188,4.801626433,5.011733275,12.58632054,15.97288487,13.43149984,20.05910172,17.76285862,15.80343801,13.79758185,15.83073253,11.6794872,13.85000374,7.127357918
Arboleda,airport,13,52,TRUE,6/14/2014,13.98142761,5.491711459,5.461054993,15.22762788,15.04931946,14.79210795,21.34105917,17.36887983,14.66092782,14.38126844,15.72729313,12.35173192,13.25272011,7.047190326
Arboleda,airport,13,52,TRUE,6/21/2014,14.22487059,5.814904753,7.266353635,16.62635381,14.62664429,16.86695214,21.15742156,17.02676462,13.98926751,15.05999375,14.74833512,13.37848558,11.86475935,8.468105837
Arboleda,airport,13,52,TRUE,6/28/2014,14.27867781,5.579761904,10.41167678,16.91476961,13.82941226,18.74440963,19.97744586,16.8558289,13.71229701,15.8287045,13.08337996,14.11855922,9.580409134,9.905126226
Arboleda,airport,13,52,TRUE,7/5/2014,13.84839082,4.975364291,12.5234453,15.89947998,13.35323456,19.98106157,17.68038145,15.73032906,13.73056975,15.76385389,11.61488301,13.79115735,7.085048409,10.43123973
Arboleda,airport,13,52,TRUE,7/12/2014,13.08607206,4.798699195,13.99860573,13.77318303,13.42084872,19.95034907,15.93317434,13.4257501,13.21541521,14.559786,11.24979371,12.2710534,6.313840014,10.08025032
Arboleda,airport,13,52,TRUE,7/19/2014,11.9084293,5.546151036,13.70741141,11.70434036,13.82709721,17.97666261,13.88777165,11.26575062,12.43810625,12.17229743,10.94577291,9.830284208,6.713491477,9.453643873
Arboleda,airport,13,52,TRUE,7/26/2014,11.00333669,7.529504267,12.8646739,9.656506319,14.54862777,15.53639466,12.70166344,10.02683761,12.20531898,9.556833411,10.82590533,7.100854141,7.226407473,9.135370916
Arboleda,airport,13,52,TRUE,8/2/2014,10.00202427,8.503497376,11.19543067,8.334830124,14.9825534,12.41146269,11.04924035,9.436220737,11.47758782,7.483045608,10.01694874,4.40601474,7.054262919,9.301327982
Arboleda,airport,13,52,TRUE,8/9/2014,9.00616099,9.213862049,8.823431765,8.0943435,14.52655849,10.3549859,8.62280031,8.669665537,10.02400516,6.989505326,8.446375281,3.508069506,6.335487642,9.235424799
Arboleda,airport,13,52,TRUE,8/16/2014,7.551414102,8.300184723,6.356479276,8.299528193,12.09635865,8.112868567,6.234285208,7.581034334,7.500772677,6.474191173,6.10853563,3.566817801,5.292697262,8.855808541
Arboleda,airport,13,52,TRUE,8/23/2014,6.05148991,6.696875517,3.341696535,8.271588439,8.876142127,6.42301795,4.446621282,6.706251885,4.396889733,5.823280889,3.581683963,3.194497245,4.157204303,8.560751443
Arboleda,airport,13,52,TRUE,8/30/2014,5.154555711,5.101155277,1.832684815,8.513476533,5.739669725,5.02264854,3.87847163,5.915256791,2.286723061,5.097464804,1.518551308,2.654637201,3.905998593,8.917185346
Arboleda,airport,13,52,TRUE,9/6/2014,4.546439412,3.268500365,2.160301411,8.142048943,3.985568843,3.113999876,3.331596627,4.804748158,2.409425743,3.97163447,1.272566522,1.940654277,3.540502538,9.370253927
Arboleda,airport,13,52,TRUE,9/13/2014,4.029995009,2.094806679,3.809390099,6.751644944,3.095579528,1.771642086,3.13560743,3.713288506,2.599187878,2.928442744,1.580494885,1.508388023,3.688525661,8.751854162
Arboleda,airport,13,52,TRUE,9/20/2014,3.460075431,1.107193711,4.625963555,4.961610478,2.687888936,1.234518903,3.315140856,2.193771872,2.726189067,2.22232031,1.033223461,1.084133151,4.235307402,7.161806628
Arboleda,airport,13,52,TRUE,9/27/2014,3.21948553,1.431525764,5.520317257,3.074824975,2.38494433,1.426015386,3.333213056,1.345770641,2.773149993,1.82251688,0.612542707,1.449014118,5.505240549,5.322694327
Arboleda,airport,13,52,TRUE,10/4/2014,3.219496457,1.471984733,6.071716926,2.273131634,1.639037544,1.630723406,3.241462546,1.764308396,2.552954753,1.794296627,0.586206934,1.714256299,6.99614101,3.101046066
Arboleda,airport,13,52,TRUE,10/11/2014,3.190992804,3.119539328,5.499977735,2.170295449,0.998890877,2.085898537,3.095279812,1.873261535,2.314277126,1.678155097,0.680679674,2.491246541,7.270633996,1.240054562
